time;Ail;Elev;Thro;Gyro;Pitch;Rud;Axis7;Axis8;
25.36039;0;0;0;0;0;0;0;0;
25.38039;0;0;0;0;0;0;0;0;
25.40039;0;0;0;0;0;0;0;0;
25.42039;0;0;0;0;0;0;0;0;
25.44039;0;0;0;0;0;0;0;0;
25.46039;0;0;0;0;0;0;0;0;
25.48039;0;0;0;0;0;0;0;0;
25.50039;0;0;0;0;0;0;0;0;
25.52039;0;0;0;0;0;0;0;0;
25.54039;0;0;0;0;0;0;0;0;
25.56039;0;0;0;0;0;0;0;0;
25.58039;0;0;0;0;0;0;0;0;
25.6004;0;0;0;0;0;0;0;0;
25.6204;0;0;0;0;0;0;0;0;
25.6404;0;0;0;0;0;0;0;0;
25.6604;0;0;0;0;0;0;0;0;
25.6804;0;0;0;0;0;0;0;0;
25.7004;0;0;0;0;0;0;0;0;
25.7204;0;0;0;0;0;0;0;0;
25.7404;0;0;0;0;0;0;0;0;
25.7604;0;0;0;0;0;0;0;0;
25.7804;0;0;0;0;0;0;0;0;
25.8004;0;0;0;0;0;0;0;0;
25.8204;0;0;0;0;0;0;0;0;
25.8404;0;0;0;0;0;0;0;0;
25.8604;0;0;0;0;0;0;0;0;
25.8804;0;0;0;0;0;0;0;0;
25.9004;0;0;0;0;0;0;0;0;
25.9204;0;0;0;0;0;0;0;0;
25.9404;0;0;0;0;0;0;0;0;
25.9604;0;0;0;0;0;0;0;0;
25.9804;0;0;0;0;0;0;0;0;
26.0004;0;0;0;0;0;0;0;0;
26.0204;0;0;0;0;0;0;0;0;
26.04041;0;0;0;0;0;0;0;0;
26.06041;0;0;0;0;0;0;0;0;
26.08041;0;0;0;0;0;0;0;0;
26.10041;0;0;0;0;0;0;0;0;
26.12041;0;0;0;0;0;0;0;0;
26.14041;0;0;0;0;0;0;0;0;
26.16041;0;0;0;0;0;0;0;0;
26.18041;0;0;0;0;0;0;0;0;
26.20041;0;0;0;0;0;0;0;0;
26.22041;0;0;0;0;0;0;0;0;
26.24041;0;0;0;0;0;0;0;0;
26.26041;0;0;0;0;0;0;0;0;
26.28041;0;0;0;0;0;0;0;0;
26.30041;0;0;0;0;0;0;0;0;
26.32041;0;0;0;0;0;0;0;0;
26.34041;0;0;0;0;0;0;0;0;
26.36041;0;0;0;0;0;0;0;0;
26.38041;0;0;0;0;0;0;0;0;
26.40041;0;0;0;0;0;0;0;0;
26.42041;0;0;0;0;0;0;0;0;
26.44041;0;0;0;0;0;0;0;0;
26.46041;0;0;0;0;0;0;0;0;
26.48042;0;0;0;0;0;0;0;0;
26.50042;0;0;0;0;0;0;0;0;
26.52042;0;0;0;0;0;0;0;0;
26.54042;0;0;0;0;0;0;0;0;
26.56042;0;0;0;0;0;0;0;0;
26.58042;0;0;0;0;0;0;0;0;
26.60042;0;0;0;0;0;0;0;0;
26.62042;0;0;0;0;0;0;0;0;
26.64042;0;0;0;0;0;0;0;0;
26.66042;0;0;0;0;0;0;0;0;
26.68042;0;0;0;0;0;0;0;0;
26.70042;0;0;0;0;0;0;0;0;
26.72042;0;0;0;0;0;0;0;0;
26.74042;0;0;0;0;0;0;0;0;
26.76042;0;0;0;0;0;0;0;0;
26.78042;0;0;0;0;0;0;0;0;
26.80042;0;0;0;0;0;0;0;0;
26.82042;0;0;0;0;0;0;0;0;
26.84042;0;0;0;0;0;0;0;0;
26.86042;0;0;0;0;0;0;0;0;
26.88042;0;0;0;0;0;0;0;0;
26.90042;0;0;0;0;0;0;0;0;
26.92043;0;0;0;0;0;0;0;0;
26.94043;0;0;0;0;0;0;0;0;
26.96043;0;0;0;0;0;0;0;0;
26.98043;0;0;0;0;0;0;0;0;
27.00043;0;0;0;0;0;0;0;0;
27.02043;0;0;0;0;0;0;0;0;
27.04043;0;0;0;0;0;0;0;0;
27.06043;0;0;0;0;0;0;0;0;
27.08043;0;0;0;0;0;0;0;0;
27.10043;0;0;0;0;0;0;0;0;
27.12043;0;0;0;0;0;0;0;0;
27.14043;0;0;0;0;0;0;0;0;
27.16043;0;0;0;0;0;0;0;0;
27.18043;0;0;0;0;0;0;0;0;
27.20043;0;0;0;0;0;0;0;0;
27.22043;0;0;0;0;0;0;0;0;
27.24043;0;0;0;0;0;0;0;0;
27.26043;0;0;0;0;0;0;0;0;
27.28043;0;0;0;0;0;0;0;0;
27.30043;0;0;0;0;0;0;0;0;
27.32043;0;0;0;0;0;0;0;0;
27.34044;0;0;0;0;0;0;0;0;
27.36044;0;0;0;0;0;0;0;0;
27.38044;0;0;0;0;0;0;0;0;
27.40044;0;0;0;0;0;0;0;0;
27.42044;0;0;0;0;0;0;0;0;
27.44044;0;0;0;0;0;0;0;0;
27.46044;0;0;0;0;0;0;0;0;
27.48044;0;0;0;0;0;0;0;0;
27.50044;0;0;0;0;0;0;0;0;
27.52044;0;0;0;0;0;0;0;0;
27.54044;0;0;0;0;0;0;0;0;
27.56044;0;0;0;0;0;0;0;0;
27.58044;0;0;0;0;0;0;0;0;
27.60044;0;0;0;0;0;0;0;0;
27.62044;0;0;0;0;0;0;0;0;
27.64044;0;0;0;0;0;0;0;0;
27.66044;0;0;0;0;0;0;0;0;
27.68044;0;0;0;0;0;0;0;0;
27.70044;0;0;0;0;0;0;0;0;
27.72044;0;0;0;0;0;0;0;0;
27.74044;0;0;0;0;0;0;0;0;
27.76044;0;0;0;0;0;0;0;0;
27.78045;0;0;0;0;0;0;0;0;
27.80045;0;0;0;0;0;0;0;0;
27.82045;0;0;0;0;0;0;0;0;
27.84045;0;0;0;0;0;0;0;0;
27.86045;0;0;0;0;0;0;0;0;
27.88045;0;0;0;0;0;0;0;0;
27.90045;0;0;0;0;0;0;0;0;
27.92045;0;0;0;0;0;0;0;0;
27.94045;0;0;0;0;0;0;0;0;
27.96045;0;0;0;0;0;0;0;0;
27.98045;0;0;0;0;0;0;0;0;
28.00045;0;0;0;0;0;0;0;0;
28.02045;0;0;0;0;0;0;0;0;
28.04045;0;0;0;0;0;0;0;0;
28.06045;0;0;0;0;0;0;0;0;
28.08045;0;0;0;0;0;0;0;0;
28.10045;0;0;0;0;0;0;0;0;
28.12045;0;0;0;0;0;0;0;0;
28.14045;0;0;0;0;0;0;0;0;
28.16045;0;0;0;0;0;0;0;0;
28.18045;0;0;0;0;0;0;0;0;
28.20045;0;0;0;0;0;0;0;0;
28.22046;0;0;0;0;0;0;0;0;
28.24046;0;0;0;0;0;0;0;0;
28.26046;0;0;0;0;0;0;0;0;
28.28046;0;0;0;0;0;0;0;0;
28.30046;0;0;0;0;0;0;0;0;
28.32046;0;0;0;0;0;0;0;0;
28.34046;0;0;0;0;0;0;0;0;
28.36046;0;0;0;0;0;0;0;0;
28.38046;0;0;0;0;0;0;0;0;
28.40046;0;0;0;0;0;0;0;0;
28.42046;0;0;0;0;0;0;0;0;
28.44046;0;0;0;0;0;0;0;0;
28.46046;0;0;0;0;0;0;0;0;
28.48046;0;0;0;0;0;0;0;0;
28.50046;0;0;0;0;0;0;0;0;
28.52046;0;0;0;0;0;0;0;0;
28.54046;0;0;0;0;0;0;0;0;
28.56046;0;0;0;0;0;0;0;0;
28.58046;0;0;0;0;0;0;0;0;
28.60046;0;0;0;0;0;0;0;0;
28.62046;0;0;0;0;0;0;0;0;
28.64046;0;0;0;0;0;0;0;0;
28.66047;0;0;0;0;0;0;0;0;
28.68047;0;0;0;0;0;0;0;0;
28.70047;0;0;0;0;0;0;0;0;
28.72047;0;0;0;0;0;0;0;0;
28.74047;0;0;0;0;0;0;0;0;
28.76047;0;0;0;0;0;0;0;0;
28.78047;0;0;0;0;0;0;0;0;
28.80047;0;0;0;0;0;0;0;0;
28.82047;0;0;0;0;0;0;0;0;
28.84047;0;0;0;0;0;0;0;0;
28.86047;0;0;0;0;0;0;0;0;
28.88047;0;0;0;0;0;0;0;0;
28.90047;0;0;0;0;0;0;0;0;
28.92047;0;0;0;0;0;0;0;0;
28.94047;0;0;0;0;0;0;0;0;
28.96047;0;0;0;0;0;0;0;0;
28.98047;0;0;0;0;0;0;0;0;
29.00047;0;0;0;0;0;0;0;0;
29.02047;0;0;0;0;0;0;0;0;
29.04047;0;0;0;0;0;0;0;0;
29.06047;0;0;0;0;0;0;0;0;
29.08047;0;0;0;0;0;0;0;0;
29.10048;0;0;0;0;0;0;0;0;
29.12048;0;0;0;0;0;0;0;0;
29.14048;0;0;0;0;0;0;0;0;
29.16048;0;0;0;0;0;0;0;0;
29.18048;0;0;0;0;0;0;0;0;
29.20048;0;0;0;0;0;0;0;0;
29.22048;0;0;0;0;0;0;0;0;
29.24048;0;0;0;0;0;0;0;0;
29.26048;0;0;0;0;0;0;0;0;
29.28048;0;0;0;0;0;0;0;0;
29.30048;0;0;0;0;0;0;0;0;
29.32048;0;0;0;0;0;0;0;0;
29.34048;0;0;0;0;0;0;0;0;
29.36048;0;0;0;0;0;0;0;0;
29.38048;0;0;0;0;0;0;0;0;
29.40048;0;0;0;0;0;0;0;0;
29.42048;0;0;0;0;0;0;0;0;
29.44048;0;0;0;0;0;0;0;0;
29.46048;0;0;0;0;0;0;0;0;
29.48048;0;0;0;0;0;0;0;0;
29.50048;0;0;0;0;0;0;0;0;
29.52048;0;0;0;0;0;0;0;0;
29.54049;0;0;0;0;0;0;0;0;
29.56049;0;0;0;0;0;0;0;0;
29.58049;0;0;0;0;0;0;0;0;
29.60049;0;0;0;0;0;0;0;0;
29.62049;0;0;0;0;0;0;0;0;
29.64049;0;0;0;0;0;0;0;0;
29.66049;0;0;0;0;0;0;0;0;
29.68049;0;0;0;0;0;0;0;0;
29.70049;0;0;0;0;0;0;0;0;
29.72049;0;0;0;0;0;0;0;0;
29.74049;0;0;0;0;0;0;0;0;
29.76049;0;0;0;0;0;0;0;0;
29.78049;0;0;0;0;0;0;0;0;
29.80049;0;0;0;0;0;0;0;0;
29.82049;0;0;0;0;0;0;0;0;
29.84049;0;0;0;0;0;0;0;0;
29.86049;0;0;0;0;0;0;0;0;
29.88049;0;0;0;0;0;0;0;0;
29.90049;0;0;0;0;0;0;0;0;
29.92049;0;0;0;0;0;0;0;0;
29.94049;0;0;0;0;0;0;0;0;
29.96049;0;0;0;0;0;0;0;0;
29.9805;0;0;0;0;0;0;0;0;
30.0005;0;0;0;0;0;0;0;0;
30.0205;0;0;0;0;0;0;0;0;
30.0405;0;0;0;0;0;0;0;0;
30.0605;0;0;0;0;0;0;0;0;
30.0805;0;0;0;0;0;0;0;0;
30.1005;0;0;0;0;0;0;0;0;
30.1205;0;0;0;0;0;0;0;0;
30.1405;0;0;0;0;0;0;0;0;
30.1605;0;0;0;0;0;0;0;0;
30.1805;0;0;0;0;0;0;0;0;
30.2005;0;0;0;0;0;0;0;0;
30.2205;0;0;0;0;0;0;0;0;
30.2405;0;0;0;0;0;0;0;0;
30.2605;0;0;0;0;0;0;0;0;
30.2805;0;0;0;0;0;0;0;0;
30.3005;0;0;0;0;0;0;0;0;
30.3205;0;0;0;0;0;0;0;0;
30.3405;0;0;0;0;0;0;0;0;
30.3605;0;0;0;0;0;0;0;0;
30.3805;0;0;0;0;0;0;0;0;
30.40051;0;0;0;0;0;0;0;0;
30.42051;0;0;0;0;0;0;0;0;
30.44051;0;0;0;0;0;0;0;0;
30.46051;0;0;0;0;0;0;0;0;
30.48051;0;0;0;0;0;0;0;0;
30.50051;0;0;0;0;0;0;0;0;
30.52051;0;0;0;0;0;0;0;0;
30.54051;0;0;0;0;0;0;0;0;
30.56051;0;0;0;0;0;0;0;0;
30.58051;0;0;0;0;0;0;0;0;
30.60051;0;0;0;0;0;0;0;0;
30.62051;0;0;0;0;0;0;0;0;
30.64051;0;0;0;0;0;0;0;0;
30.66051;0;0;0;0;0;0;0;0;
30.68051;0;0;0;0;0;0;0;0;
30.70051;0;0;0;0;0;0;0;0;
30.72051;0;0;0;0;0;0;0;0;
30.74051;0;0;0;0;0;0;0;0;
30.76051;0;0;0;0;0;0;0;0;
30.78051;0;0;0;0;0;0;0;0;
30.80051;0;0;0;0;0;0;0;0;
30.82051;0;0;0;0;0;0;0;0;
30.84052;0;0;0;0;0;0;0;0;
30.86052;0;0;0;0;0;0;0;0;
30.88052;0;0;0;0;0;0;0;0;
30.90052;0;0;0;0;0;0;0;0;
30.92052;0;0;0;0;0;0;0;0;
30.94052;0;0;0;0;0;0;0;0;
30.96052;0;0;0;0;0;0;0;0;
30.98052;0;0;0;0;0;0;0;0;
31.00052;0;0;0;0;0;0;0;0;
31.02052;0;0;0;0;0;0;0;0;
31.04052;0;0;0;0;0;0;0;0;
31.06052;0;0;0;0;0;0;0;0;
31.08052;0;0;0;0;0;0;0;0;
31.10052;0;0;0;0;0;0;0;0;
31.12052;0;0;0;0;0;0;0;0;
31.14052;0;0;0;0;0;0;0;0;
31.16052;0;0;0;0;0;0;0;0;
31.18052;0;0;0;0;0;0;0;0;
31.20052;0;0;0;0;0;0;0;0;
31.22052;0;0;0;0;0;0;0;0;
31.24052;0;0;0;0;0;0;0;0;
31.26052;0;0;0;0;0;0;0;0;
31.28053;0;0;0;0;0;0;0;0;
31.30053;0;0;0;0;0;0;0;0;
31.32053;0;0;0;0;0;0;0;0;
31.34053;0;0;0;0;0;0;0;0;
31.36053;0;0;0;0;0;0;0;0;
31.38053;0;0;0;0;0;0;0;0;
31.40053;0;0;0;0;0;0;0;0;
31.42053;0;0;0;0;0;0;0;0;
31.44053;0;0;0;0;0;0;0;0;
31.46053;0;0;0;0;0;0;0;0;
31.48053;0;0;0;0;0;0;0;0;
31.50053;0;0;0;0;0;0;0;0;
31.52053;0;0;0;0;0;0;0;0;
31.54053;0;0;0;0;0;0;0;0;
31.56053;0;0;0;0;0;0;0;0;
31.58053;0;0;0;0;0;0;0;0;
31.60053;0;0;0;0;0;0;0;0;
31.62053;0;0;0;0;0;0;0;0;
31.64053;0;0;0;0;0;0;0;0;
31.66053;0;0;0;0;0;0;0;0;
31.68053;0;0;0;0;0;0;0;0;
31.70053;0;0;0;0;0;0;0;0;
31.72054;0;0;0;0;0;0;0;0;
